Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:42(__init__)
        1    0.000    0.000    0.003    0.003 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:942(_gen_axes_spines)
       93    0.001    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1145(set_linestyle)
        5    0.000    0.000    0.003    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:957(<genexpr>)
        4    0.000    0.000    0.003    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:536(linear_spine)
      459    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\function_base.py:745(copy)
      174    0.002    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:660(__hash__)
       60    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\shape_base.py:285(hstack)
      499    0.002    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:1119(score_stretch)
        6    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:1920(_update_line_limits)
      119    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2470(composite_transform_factory)
        1    0.000    0.000    0.003    0.003 C:/Users/shahar/Research/RC_SET/dots_array.py:1323(removeRandomParams)
     1484    0.002    0.000    0.003    0.000 {built-in method _abc._abc_instancecheck}
       43    0.000    0.000    0.003    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:788(from_extents)
        4    0.000    0.000    0.002    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:34(__init__)
      308    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:3079(around)
8611/8351    0.002    0.000    0.002    0.000 {built-in method builtins.len}
       22    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:96(closegroup)
    11711    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
   257/23    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:174(getwidth)
       50    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(broadcast_arrays)
       32    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:858(copy)
  376/247    0.001    0.000    0.002    0.000 {built-in method builtins.hash}
     1315    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:164(__getitem__)
  465/200    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:137(_invalidate_internal)
      499    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:1137(score_weight)
      952    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_asarray.py:88(asanyarray)
       16    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:1945(_validate_steps)
        8    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:256(format_ticks)
      253    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:164(set_children)
       45    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\text.py:823(get_prop_tup)
     4721    0.002    0.000    0.002    0.000 {function RcParams.__getitem__ at 0x0000026C969190D8}
      205    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(diagonal)
     3617    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x00007FFEDC9D59A0}
       50    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\stride_tricks.py:206(broadcast_arrays)
       23    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\markers.py:768(_set_tickdown)
      172    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\format.py:315(header_data_from_array_1_0)
        8    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:764(_set_format)
        4    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:214(register_axis)
      113    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2299(__init__)
      200    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\figure.py:49(_stale_figure_callback)
       72    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(amin)
        4    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:226(cla)
      158    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\colors.py:115(_is_nth_color)
      915    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\cbook\__init__.py:2151(_check_in_list)
      199    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\cbook\__init__.py:1382(_to_unmasked_float_array)
       30    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:671(translated)
       59    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2654(__init__)
      493    0.000    0.000    0.002    0.000 {built-in method builtins.setattr}
      604    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:254(get)
      826    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:82(__init__)
       23    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\markers.py:762(_set_tickup)
       57    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\path.py:96(__init__)
       35    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:500(update_position)
      499    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:1081(<listcomp>)
       42    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\backend_bases.py:654(new_gc)
       16    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:1960(_staircase)
       20    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:778(from_bounds)
     4014    0.002    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:774(get_animated)
      120    0.000    0.000    0.002    0.000 C:/Users/shahar/Research/RC_SET/dots_array.py:314(getOccupation)
      847    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:338(pchanged)
      230    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:974(<listcomp>)
       72    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2629(amin)
       42    0.001    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\backend_bases.py:718(__init__)
        7    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(isclose)
       44    0.000    0.000    0.002    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:1962(translate)
        2    0.000    0.000    0.002    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\figure.py:465(_set_dpi)
      168    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\re.py:170(match)
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:405(_get_text1_transform)
      272    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.ndarray' objects}
       19    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:303(_set_facecolor)
      205    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:1445(diagonal)
      196    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:673(set_figure)
       14    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:525(_get_text2_transform)
        7    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numeric.py:2179(isclose)
      186    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1112(_split_drawstyle_linestyle)
      816    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
       14    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:786(get_yaxis_text2_transform)
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:684(get_xaxis_text1_transform)
       75    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:1043(update_from)
       60    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(atleast_1d)
        1    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:2047(_update_offset_text_position)
      120    0.000    0.000    0.001    0.000 C:/Users/shahar/Research/RC_SET/dots_array.py:317(getGroundCharge)
       54    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_compile.py:276(_optimize_charset)
       42    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:670(__eq__)
       95    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:776(set_weight)
  120/116    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:487(get_spine_transform)
       33    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1212(bind)
      839    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:233(__next)
       78    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\text.py:809(get_unitless_position)
       88    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:946(_update_property)
        2    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:685(__init__)
       66    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2181(get_affine)
       33    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1195(_bind)
        1    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2067(readprofile)
       16    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:1480(update_units)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:648(set_data)
      303    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:408(_get_text2_transform)
      145    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:325(_set_artist_props)
      270    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:1233(<genexpr>)
    32/16    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\units.py:142(get_converter)
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:710(get_xaxis_text2_transform)
      168    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:360(set_transform)
     3185    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\enum.py:628(value)
        2    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:1905(clear)
        1    0.000    0.000    0.001    0.001 C:/Users/shahar/Research/RC_SET/dots_array.py:1471(removeState)
     1986    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
       21    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\markers.py:748(_set_tickleft)
      191    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:170(convert_xunits)
      197    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:905(set_visible)
        1    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:2224(_get_label)
       25    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1315(_options)
   137/75    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:660(get_xaxis_transform)
       21    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:762(unit)
        6    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:241(_xy_from_xy)
       60    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\shape_base.py:24(atleast_1d)
        2    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\cbook\__init__.py:444(open_file_cm)
       95    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:812(set_size)
     7106    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      201    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\pyplot.py:578(_auto_draw_if_interactive)
       72    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
      172    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\format.py:242(dtype_to_descr)
       93    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1398(set_dash_capstyle)
       13    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:310(set_facecolor)
      410    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\arraypad.py:120(_view_roi)
       32    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:617(update_position)
       29    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(all)
        7    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\backends\_backend_tk.py:726(createToolTip)
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2722(get_transformed_points_and_affine)
       21    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2710(_revalidate)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:733(set_transform)
       31    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:362(ymax)
        6    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:1307(contains_branch_seperately)
     3185    0.001    0.000    0.001    0.000 {method 'span' of 're.Match' objects}
      203    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:59(_scale_dashes)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:882(_find_spec)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1095(set_linewidth)
      172    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\format.py:195(magic)
        6    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:1287(contains_branch)
       42    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1357(_register)
        5    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:702(<listcomp>)
      559    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1272(find_spec)
        1    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:1935(_get_label)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1240(_get_spec)
       72    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_methods.py:28(_amax)
      480    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:249(match)
       13    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\backends\_backend_tk.py:233(filter_destroy)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1356(find_spec)
   124/97    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:2328(_invalidate_internal)
       30    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:352(ymin)
       27    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:347(xmin)
      198    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1282(set_xdata)
    80/29    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\abc.py:141(__subclasscheck__)
      395    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\function_base.py:257(iterable)
       95    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:794(set_stretch)
        1    0.000    0.000    0.001    0.001 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1178(update_idletasks)
      248    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
       15    0.001    0.000    0.001    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       50    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\stride_tricks.py:185(_broadcast_shape)
      197    0.000    0.000    0.001    0.000 <string>:1(__new__)
      278    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\markers.py:754(_set_tickright)
        4    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\spines.py:362(draw)
        5    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:703(<listcomp>)
    80/29    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
       29    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\fromnumeric.py:2277(all)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1352(set_dash_joinstyle)
       12    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:504(_bind_draw_path_function)
       15    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:411(apply_tickdir)
       16    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(diff)
      467    0.001    0.000    0.001    0.000 {built-in method builtins.max}
        2    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:3542(set_ylim)
        3    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2730(__init__)
       12    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:2125(pack_configure)
       27    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:357(xmax)
      820    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\arraypad.py:95(_slice_at_axis)
        6    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:32(_process_plot_format)
       14    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:522(_get_text1_transform)
      203    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\__init__.py:1342(is_interactive)
        3    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\text.py:219(_get_xy_display)
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
       57    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\path.py:188(_update_values)
        2    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\backends\_backend_tk.py:630(_Spacer)
      191    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:182(convert_yunits)
       95    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\font_manager.py:757(set_style)
        5    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:704(<listcomp>)
      138    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\markers.py:267(set_fillstyle)
     1533    0.001    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\artist.py:194(axes)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1061(set_drawstyle)
       80    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\cbook\__init__.py:1373(is_math_text)
       38    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axis.py:314(set_label2)
       93    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\lines.py:1412(set_solid_capstyle)
      194    0.000    0.000    0.001    0.000 {built-in method builtins.any}
        8    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:259(<listcomp>)
        5    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\transforms.py:705(<listcomp>)
        6    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\patches.py:409(set_fill)
       14    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\axes\_base.py:760(get_yaxis_text1_transform)
        8    0.000    0.000    0.001    0.000 C:\Users\shahar\AppData\Local\Programs\Python\Python37\lib\site-packages\matplotlib\ticker.py:688(_compute_offset)
      640    0.001    0.000    0.001    0.000 {built-in method builtins.min}
